0.75 8.31882 8.98541 -8.26582 -9.75438 13.593 10.1052 8.02824 5.42305 -2.14798 -0.599798 -9.73916 -12.2403 9.48076 9.54257 9.43808 9.0969 11.3558 10.7283
0.76 7.8074 8.45351 -7.43911 -8.75281 12.8171 9.45518 7.181 4.66562 -2.53711 -1.04433 -9.93166 -11.9831 9.28826 9.52615 9.43642 8.83435 11.3983 10.7403
0.77 7.33307 7.96549 -6.71967 -7.85 12.0801 8.85426 6.43203 4.02154 -2.83997 -1.40252 -9.99616 -11.6565 9.14526 9.51489 9.44008 8.63018 11.4216 10.7436
0.78 6.88299 7.50744 -6.10245 -7.05112 11.3715 8.28746 5.78351 3.4892 -3.05457 -1.67206 -9.94089 -11.2664 9.04766 9.50686 9.44628 8.48189 11.4226 10.7359
0.79 6.44972 7.07044 -5.57896 -6.35553 10.6852 7.74573 5.23155 3.06098 -3.18467 -1.85661 -9.77881 -10.8223 8.99008 9.50104 9.45344 8.38494 11.4013 10.717
0.8 6.02991 6.64955 -5.13849 -5.75801 10.0188 7.22458 4.76802 2.72529 -3.23837 -1.96421 -9.52618 -10.3363 8.96637 9.49704 9.46082 8.33334 11.3596 10.6882
0.81 5.62298 6.24275 -4.76932 -5.25011 9.37238 6.72266 4.38235 2.46845 -3.22652 -2.00552 -9.20093 -9.82143 8.97014 9.49483 9.46825 8.3202 11.3005 10.6512
0.82 5.23002 5.84992 -4.45972 -4.82153 8.74781 6.2406 4.063 2.27625 -3.16117 -1.9924 -8.82108 -9.29041 8.99522 9.49454 9.47586 8.33837 11.2278 10.6082
0.83 4.85284 5.47199 -4.19869 -4.46124 8.14766 5.77992 3.79863 2.13518 -3.05438 -1.93667 -8.40358 -8.75473 9.03599 9.4963 9.48387 8.38094 11.1455 10.5614
0.84 4.49338 5.11027 -3.97644 -4.15836 7.57457 5.3424 3.57872 2.03315 -2.91739 -1.8493 -7.96344 -8.22412 9.08758 9.50021 9.4925 8.44156 11.0572 10.5125
0.85 4.15327 4.76606 -3.78463 -3.90279 7.03084 4.92957 3.39407 1.95985 -2.76007 -1.73992 -7.51334 -7.70634 9.14593 9.50626 9.50192 8.51469 10.966 10.4632
0.86 3.83368 4.44041 -3.61637 -3.68554 6.51809 4.54248 3.23691 1.90684 -2.59069 -1.61664 -7.06354 -7.20721 9.2078 9.51433 9.5122 8.59567 10.8745 10.4146
0.87 3.53521 4.13393 -3.46616 -3.49888 6.03727 4.1816 3.10089 1.86748 -2.41593 -1.48598 -6.62195 -6.73079 9.27069 9.52424 9.52335 8.68074 10.7849 10.3677
0.88 3.25797 3.84686 -3.32972 -3.33637 5.5886 3.84688 2.98091 1.83671 -2.24092 -1.35302 -6.1944 -6.27966 9.33273 9.53574 9.5353 8.76695 10.6986 10.3229
0.89 3.00159 3.57905 -3.2038 -3.19279 5.17167 3.53776 2.87306 1.81078 -2.06949 -1.22158 -5.78496 -5.85517 9.39261 9.54855 9.54792 8.8521 10.6166 10.2808
0.9 2.76539 3.33003 -3.08598 -3.06395 4.78561 3.2533 2.7743 1.78704 -1.90437 -1.09439 -5.39624 -5.45772 9.44943 9.56238 9.56107 8.93457 10.5396 10.2414
0.91 2.54839 3.0991 -2.9745 -2.94658 4.42912 2.99229 2.68238 1.76368 -1.74735 -0.973318 -5.02969 -5.08702 9.50264 9.57694 9.57459 9.01328 10.468 10.2049
0.92 2.3495 2.88538 -2.86813 -2.83816 4.10068 2.75332 2.59565 1.73955 -1.59953 -0.859534 -4.68589 -4.7423 9.55193 9.59197 9.58833 9.08752 10.4019 10.1712
0.93 2.16748 2.68789 -2.76598 -2.7368 3.79857 2.5349 2.51293 1.71394 -1.46148 -0.753695 -4.36478 -4.42243 9.5972 9.60722 9.60213 9.15689 10.3411 10.1402
0.94 2.0011 2.50557 -2.66748 -2.64107 3.52101 2.33548 2.43336 1.68653 -1.33336 -0.65606 -4.06583 -4.12608 9.63847 9.62249 9.61585 9.22124 10.2855 10.1119
0.95 1.8491 2.33738 -2.57224 -2.54992 3.2662 2.15356 2.35638 1.65722 -1.21502 -0.566604 -3.78817 -3.85181 9.67586 9.6376 9.62937 9.28055 10.2349 10.0859
0.96 1.71027 2.18226 -2.47999 -2.4626 3.03237 1.98764 2.28159 1.62606 -1.10616 -0.485106 -3.53075 -3.59813 9.70955 9.6524 9.64258 9.33497 10.1889 10.0623
0.97 1.58348 2.03919 -2.3906 -2.37854 2.8178 1.83632 2.20876 1.59322 -1.00631 -0.411209 -3.29239 -3.36357 9.73977 9.66677 9.65541 9.38469 10.1473 10.0407
0.98 1.46764 1.90722 -2.30396 -2.29738 2.62089 1.69828 2.13773 1.55892 -0.914939 -0.344475 -3.07188 -3.14669 9.76674 9.68062 9.66779 9.42997 10.1095 10.021
0.99 1.36175 1.78541 -2.22001 -2.21885 2.44011 1.57231 2.06843 1.52341 -0.83148 -0.284419 -2.86796 -2.94612 9.79071 9.69389 9.67966 9.47109 10.0755 10.003
1 1.26488 1.67293 -2.13872 -2.14276 2.27405 1.45727 2.00081 1.48696 -0.755348 -0.23054 -2.67944 -2.76057 9.81194 9.70651 9.69099 9.50835 10.0447 9.9866
