0.01 8.07255e-07 -1.03976e-16 -0.100337 -4.53254e-17 -1.63279e-07 -4.22275e-17
0.02 1.62422e-06 8.18531e-17 -0.200696 4.86251e-17 -3.29171e-07 5.85016e-17
0.03 2.46083e-06 -4.80389e-17 -0.301102 2.31361e-17 -5.00368e-07 8.50748e-17
0.04 3.32747e-06 -2.25882e-16 -0.401576 -5.10546e-17 -6.79717e-07 3.37724e-17
0.05 4.23524e-06 -6.38495e-16 -0.502144 -1.89845e-16 -8.70315e-07 -1.75479e-18
0.06 5.1962e-06 -6.48643e-16 -0.60283 -2.01874e-16 -1.0756e-06 -2.66226e-18
0.07 6.22369e-06 -7.75922e-16 -0.703662 -2.55187e-16 -1.29948e-06 -5.58776e-17
0.08 7.33267e-06 -1.00868e-15 -0.804668 -3.41448e-16 -1.54645e-06 -8.27006e-17
0.09 8.54011e-06 -1.17178e-15 -0.905877 -3.83899e-16 -1.82176e-06 -1.40564e-16
0.1 9.86551e-06 -1.31169e-15 -1.00732 -4.45855e-16 -2.13161e-06 -2.21856e-16
0.11 1.13314e-05 -1.35264e-15 -1.10904 -4.4432e-16 -2.48342e-06 -2.16047e-16
0.12 1.2964e-05 -1.37604e-15 -1.21106 -4.42199e-16 -2.8861e-06 -2.28969e-16
0.13 1.47941e-05 -1.61645e-15 -1.31344 -5.83173e-16 -3.35045e-06 -2.83042e-16
0.14 1.68579e-05 -1.78055e-15 -1.4162 -7.02854e-16 -3.88961e-06 -2.96668e-16
0.15 1.91984e-05 -1.78067e-15 -1.51942 -6.84877e-16 -4.51972e-06 -2.95704e-16
0.16 2.18664e-05 -1.80176e-15 -1.62312 -6.63554e-16 -5.26062e-06 -3.29845e-16
0.17 2.49226e-05 -1.93469e-15 -1.72738 -7.59431e-16 -6.13687e-06 -3.30981e-16
0.18 2.84392e-05 -2.02624e-15 -1.83224 -8.51942e-16 -7.17896e-06 -3.67678e-16
0.19 3.25028e-05 -2.07048e-15 -1.93778 -9.00587e-16 -8.42489e-06 -4.36766e-16
0.2 3.7217e-05 -2.01624e-15 -2.04406 -9.11143e-16 -9.92222e-06 -3.60836e-16
0.21 4.27058e-05 -2.02114e-15 -2.15114 -9.30828e-16 -1.17306e-05 -3.16031e-16
0.22 4.91183e-05 -1.96359e-15 -2.25909 -9.63211e-16 -1.39252e-05 -4.85189e-16
0.23 5.66334e-05 -1.89582e-15 -2.36795 -1.029e-15 -1.66009e-05 -5.52262e-16
0.24 6.54662e-05 -1.80482e-15 -2.47775 -1.02878e-15 -1.98778e-05 -4.26968e-16
0.25 7.58756e-05 -1.62903e-15 -2.58849 -1.02956e-15 -2.39083e-05 -3.14708e-16
0.26 8.81735e-05 -1.53296e-15 -2.70011 -1.10429e-15 -2.88866e-05 -1.99106e-16
0.27 0.000102737 -1.47775e-15 -2.81248 -1.12233e-15 -3.506e-05 -1.61188e-16
