0.01 0.000891399 -0.000987193 -0.100261 0.000347063 0.000304716 -1.23421e-05
0.02 0.00179553 -0.00198833 -0.200544 0.000692743 0.000608271 -2.48984e-05
0.03 0.00272547 -0.00301772 -0.300873 0.00103548 0.000909336 -3.78844e-05
0.04 0.00369505 -0.00409043 -0.401269 0.00137334 0.00120623 -5.15178e-05
0.05 0.00471921 -0.00522264 -0.501758 0.00170382 0.00149673 -6.60192e-05
0.06 0.00581445 -0.00643214 -0.602362 0.00202362 0.00177784 -8.16122e-05
0.07 0.00699933 -0.00773876 -0.703108 0.00232833 0.0020455 -9.8521e-05
0.08 0.00829498 -0.00916493 -0.804022 0.00261207 0.00229426 -0.000116968
0.09 0.00972581 -0.0107363 -0.905133 0.00286714 0.00251687 -0.000137168
0.1 0.0113202 -0.0124824 -1.00647 0.00308339 0.00270374 -0.000159318
0.11 0.0131112 -0.0144375 -1.10806 0.00324763 0.00284228 -0.000183583
0.12 0.015138 -0.0166416 -1.20995 0.00334273 0.00291608 -0.000210077
0.13 0.0174465 -0.0191411 -1.31216 0.00334658 0.00290381 -0.000238828
0.14 0.020091 -0.0219904 -1.41474 0.00323076 0.00277788 -0.000269741
0.15 0.0231357 -0.025253 -1.51771 0.00295876 0.0025027 -0.000302533
0.16 0.0266558 -0.0290028 -1.62112 0.00248387 0.00203249 -0.000336657
0.17 0.0307402 -0.0333256 -1.72502 0.0017464 0.00130849 -0.000371187
0.18 0.0354922 -0.0383201 -1.82942 0.000670191 0.00025542 -0.000404678
0.19 0.0410319 -0.0440997 -1.93438 -0.000841775 -0.00122298 -0.000434979
0.2 0.0474967 -0.0507925 -2.03991 -0.00291292 -0.00324951 -0.000458984
0.21 0.0550422 -0.0585415 -2.14603 -0.0057 -0.00598041 -0.000472341
0.22 0.0638406 -0.0675037 -2.25274 -0.00940177 -0.00961385 -0.000469087
0.23 0.0740775 -0.077846 -2.36 -0.0142696 -0.0144001 -0.000441226
0.24 0.0859445 -0.0897404 -2.46775 -0.0206207 -0.0206538 -0.000378284
0.25 0.099628 -0.103354 -2.57586 -0.0288532 -0.0287674 -0.000266875
0.26 0.11529 -0.118833 -2.68412 -0.0394649 -0.0392262 -9.03992e-05
0.27 0.133039 -0.136284 -2.7922 -0.0530729 -0.0526227 0.000170938
0.28 0.152896 -0.155743 -2.89962 -0.0704335 -0.0696686 0.000539472
0.29 0.174741 -0.177137 -3.00571 -0.0924593 -0.0911983 0.00103828
0.3 0.198256 -0.20023 -3.10952 -0.120224 -0.118158 0.00168754
0.31 0.222859 -0.224564 -3.20978 -0.154946 -0.151566 0.00249824
0.32 0.247645 -0.249386 -3.30485 -0.197927 -0.192433 0.00346267
0.33 0.271349 -0.273576 -3.3927 -0.250426 -0.241623 0.00454198
0.34 0.292354 -0.295582 -3.47094 -0.313436 -0.299639 0.00565361
0.35 0.308767 -0.313399 -3.53691 -0.387352 -0.366349 0.00666451
0.36 0.318583 -0.324621 -3.58783 -0.471526 -0.440674 0.00739974
0.37 0.319917 -0.326592 -3.621 -0.563787 -0.520314 0.00767567
0.38 0.311281 -0.316722 -3.63388 -0.660039 -0.601622 0.0073589
0.39 0.291859 -0.292955 -3.62431 -0.754177 -0.679736 0.00643525
0.4 0.261752 -0.254377 -3.59079 -0.838626 -0.749122 0.00505345
0.41 0.222147 -0.201788 -3.53321 -0.905764 -0.804609 0.00350374
0.42 0.175288 -0.137909 -3.45393 -0.95005 -0.842759 0.00211835
0.43 0.12412 -0.0669005 -3.35841 -0.969925 -0.863017 0.00113856
0.44 0.0716205 0.00674355 -3.25467 -0.968222 -0.867854 0.000631563
0.45 0.0201231 0.0793635 -3.15151 -0.950732 -0.861721 0.000504443
0.46 -0.0290284 0.14875 -3.05653 -0.923962 -0.84948 0.000580397
0.47 -0.0754164 0.214096 -2.97503 -0.893376 -0.835179 0.000666109
0.48 -0.11924 0.275566 -2.90986 -0.862646 -0.821538 0.000576488
0.49 -0.160984 0.333814 -2.8619 -0.833623 -0.809997 0.000134666
0.5 -0.201199 0.389614 -2.83057 -0.806667 -0.801018 -0.000825414
0.51 -0.240396 0.443625 -2.81434 -0.78107 -0.794391 -0.00245246
0.52 -0.278992 0.496261 -2.81113 -0.755483 -0.78943 -0.00487822
0.53 -0.317282 0.547654 -2.81862 -0.728311 -0.785136 -0.0082199
0.54 -0.355422 0.597692 -2.83452 -0.698076 -0.780387 -0.0125704
0.55 -0.393467 0.646104 -2.85683 -0.663743 -0.774141 -0.0179731
0.56 -0.431413 0.692597 -2.88396 -0.624965 -0.765617 -0.024393
0.57 -0.469238 0.736975 -2.91482 -0.582164 -0.754381 -0.0316959
0.58 -0.506902 0.779232 -2.94873 -0.536443 -0.740345 -0.0396447
0.59 -0.54432 0.819569 -2.98525 -0.48936 -0.723703 -0.0479126
0.6 -0.581314 0.85837 -3.02395 -0.442662 -0.704857 -0.0561089
0.61 -0.617572 0.896132 -3.06438 -0.398052 -0.684359 -0.0638143
0.62 -0.652646 0.933381 -3.10599 -0.357005 -0.662884 -0.0706195
0.63 -0.685981 0.970597 -3.14818 -0.320657 -0.641193 -0.0761626
0.64 -0.716981 1.00814 -3.19045 -0.289738 -0.620094 -0.080158
0.65 -0.745082 1.04619 -3.23245 -0.264557 -0.600376 -0.0824138
0.66 -0.769811 1.08471 -3.27408 -0.245025 -0.582734 -0.0828346
0.67 -0.790825 1.12345 -3.31548 -0.230722 -0.567714 -0.0814148
0.68 -0.807929 1.16193 -3.357 -0.220985 -0.555672 -0.078227
0.69 -0.821059 1.19954 -3.39917 -0.215014 -0.546772 -0.0734109
0.7 -0.830273 1.23552 -3.44257 -0.211964 -0.540999 -0.0671642
0.71 -0.835726 1.2691 -3.48781 -0.211031 -0.538198 -0.0597361
0.72 -0.837655 1.29952 -3.53543 -0.211509 -0.53811 -0.051418
0.73 -0.836366 1.32613 -3.5859 -0.212828 -0.540409 -0.0425321
0.74 -0.832218 1.34844 -3.63958 -0.214565 -0.544735 -0.0334141
0.75 -0.825613 1.36611 -3.69668 -0.216438 -0.550723 -0.0243929
0.76 -0.816975 1.37904 -3.75732 -0.218294 -0.558019 -0.0157691
0.77 -0.806736 1.38729 -3.82149 -0.220076 -0.566299 -0.00779587
0.78 -0.795315 1.3911 -3.88907 -0.221803 -0.575282 -0.000665822
