0.01 4.45172e-06 -4.93018e-06 1.0995 0.100002 0.100002 -6.16215e-08
0.02 1.78704e-05 -1.97903e-05 1.09799 0.100007 0.100006 -2.47556e-07
0.03 4.04482e-05 -4.47909e-05 1.09549 0.100016 0.100014 -5.61022e-07
0.04 7.25118e-05 -8.0289e-05 1.09198 0.100028 0.100024 -1.0074e-06
0.05 0.000114531 -0.000126798 1.08746 0.100043 0.100038 -1.59427e-06
0.06 0.000167133 -0.000184999 1.08194 0.100062 0.100054 -2.33142e-06
0.07 0.000231119 -0.000255764 1.07541 0.100083 0.100073 -3.2309e-06
0.08 0.000307488 -0.000340173 1.06788 0.100108 0.100095 -4.30697e-06
0.09 0.000397468 -0.000439546 1.05933 0.100136 0.100119 -5.57611e-06
0.1 0.000502549 -0.000555481 1.04978 0.100165 0.100145 -7.05684e-06
0.11 0.000624526 -0.000689891 1.0392 0.100197 0.100173 -8.76952e-06
0.12 0.000765558 -0.00084506 1.02761 0.10023 0.100202 -1.07359e-05
0.13 0.000928225 -0.00102371 1.015 0.100264 0.100231 -1.29786e-05
0.14 0.00111561 -0.00122905 1.00137 0.100297 0.10026 -1.55197e-05
0.15 0.00133138 -0.00146489 0.986707 0.100328 0.100286 -1.83797e-05
0.16 0.0015799 -0.00173573 0.971013 0.100355 0.100309 -2.15749e-05
0.17 0.00186637 -0.00204686 0.954283 0.100377 0.100326 -2.51143e-05
0.18 0.00219693 -0.00240448 0.936511 0.100389 0.100334 -2.89952e-05
0.19 0.00257884 -0.00281587 0.917692 0.100388 0.10033 -3.31973e-05
0.2 0.00302065 -0.00328952 0.897821 0.10037 0.100308 -3.7674e-05
0.21 0.00353238 -0.00383524 0.876892 0.100328 0.100262 -4.23417e-05
0.22 0.00412567 -0.00446439 0.854899 0.100253 0.100185 -4.70656e-05
0.23 0.00481398 -0.00518992 0.831836 0.100136 0.100066 -5.16416e-05
0.24 0.00561265 -0.00602648 0.807697 0.0999629 0.0998923 -5.57735e-05
0.25 0.00653893 -0.00699046 0.782479 0.0997173 0.0996469 -5.90461e-05
0.26 0.00761181 -0.00809978 0.75618 0.0993779 0.0993091 -6.08945e-05
0.27 0.00885169 -0.00937369 0.728798 0.098918 0.0988526 -6.05715e-05
0.28 0.0102796 -0.0108322 0.700338 0.0983039 0.0982445 -5.71185e-05
0.29 0.0119163 -0.012495 0.67081 0.0974938 0.0974443 -4.93476e-05
0.3 0.0137801 -0.0143806 0.640231 0.0964356 0.0964024 -3.58505e-05
0.31 0.015885 -0.0165038 0.608631 0.0950661 0.0950596 -1.50567e-05
0.32 0.0182379 -0.0188735 0.576053 0.0933092 0.0933463 1.46301e-05
0.33 0.0208344 -0.0214895 0.542558 0.0910758 0.0911832 5.45845e-05
0.34 0.0236559 -0.0243378 0.508231 0.0882656 0.0884843 0.000105583
0.35 0.0266662 -0.0273872 0.47318 0.0847706 0.0851613 0.000167326
0.36 0.0298092 -0.0305839 0.437543 0.0804842 0.0811318 0.000237956
0.37 0.0330095 -0.0338487 0.401483 0.0753129 0.07633 0.000313784
0.38 0.0361743 -0.0370762 0.365191 0.0691949 0.0707198 0.00038948
0.39 0.0391991 -0.0401367 0.32888 0.062119 0.0643081 0.000458921
0.4 0.0419757 -0.0428857 0.292784 0.0541436 0.0571542 0.000516641
0.41 0.0444023 -0.0451774 0.257145 0.0454045 0.0493722 0.000559424
0.42 0.0463944 -0.0468837 0.222193 0.036105 0.0411202 0.000587274
0.43 0.0478937 -0.0479117 0.188121 0.0264853 0.032577 0.000603164
0.44 0.0488724 -0.048213 0.155052 0.0167788 0.0239115 0.00061164
0.45 0.0493296 -0.0477804 0.123025 0.00717361 0.0152565 0.000617071
0.46 0.0492828 -0.0466367 0.0919943 -0.00220507 0.00669731 0.000622407
0.47 0.0487583 -0.044819 0.0618493 -0.0112931 -0.00172635 0.00062871
0.48 0.0477831 -0.0423677 0.0324391 -0.0200723 -0.0100086 0.000635144
0.49 0.0463804 -0.0393184 0.00359461 -0.0285519 -0.0181642 0.000639065
0.5 0.0445685 -0.0356996 -0.0248544 -0.0367518 -0.0262172 0.000636108
0.51 0.0423599 -0.0315321 -0.0530671 -0.0446898 -0.0341925 0.000620331
0.52 0.0397626 -0.0268316 -0.0811846 -0.0523732 -0.0421106 0.000584395
0.53 0.036781 -0.021611 -0.109325 -0.0597942 -0.0499833 0.000519711
0.54 0.0334174 -0.015883 -0.137585 -0.0669292 -0.0578118 0.000416629
0.55 0.0296729 -0.00966256 -0.166037 -0.073742 -0.065586 0.000264788
0.56 0.0255484 -0.00296735 -0.194738 -0.0801892 -0.073287 5.37648e-05
0.57 0.021045 0.00418231 -0.223729 -0.0862278 -0.0808893 -0.000226028
0.58 0.0161642 0.0117651 -0.253044 -0.0918227 -0.0883652 -0.000582317
0.59 0.0109078 0.0197605 -0.282712 -0.0969521 -0.0956875 -0.00101999
0.6 0.00527917 0.0281513 -0.312756 -0.101611 -0.102832 -0.00154033
0.61 -0.000716048 0.0369245 -0.343197 -0.105812 -0.109779 -0.00214053
0.62 -0.00706834 0.0460722 -0.374048 -0.109584 -0.116516 -0.00281361
0.63 -0.0137632 0.055592 -0.405319 -0.112968 -0.123036 -0.00354871
0.64 -0.0207802 0.0654853 -0.437012 -0.116015 -0.129342 -0.0043317
0.65 -0.0280931 0.0757564 -0.469127 -0.118782 -0.135443 -0.00514606
0.66 -0.0356706 0.0864106 -0.50166 -0.121325 -0.141356 -0.00597385
0.67 -0.0434769 0.0974514 -0.534607 -0.1237 -0.147106 -0.00679661
