0.34 -2.07159 -3.02964 3.68776 3.49103 -3.01716 -2.14928 3.10768 2.7742 -0.149304 0.44224 -2.15123 -2.68002 -2.39924 -2.48893 -2.46078 -2.51719 -2.57491 -2.70018
0.35 -2.42839 -3.49798 4.01584 3.82397 -3.41697 -2.49579 3.3512 2.96772 -0.161974 0.46235 -2.33034 -2.96574 -2.37035 -2.43659 -2.41124 -2.47589 -2.54041 -2.67938
0.36 -2.8567 -4.03736 4.35194 4.16979 -3.86608 -2.90754 3.59424 3.14594 -0.171053 0.479952 -2.50057 -3.26188 -2.31399 -2.35319 -2.33137 -2.40412 -2.47769 -2.6304
0.37 -3.36899 -4.64932 4.68431 4.51697 -4.36109 -3.39415 3.82421 3.29405 -0.174483 0.493691 -2.64906 -3.55527 -2.22605 -2.23596 -2.21825 -2.29829 -2.38362 -2.54895
0.38 -3.97872 -5.33051 4.99854 4.85045 -4.89352 -3.96484 4.02434 3.3947 -0.170263 0.502066 -2.76056 -3.8275 -2.1041 -2.08449 -2.07133 -2.15707 -2.25707 -2.43222
0.39 -4.70065 -6.07202 5.27973 5.15361 -5.44974 -4.62824 4.17481 3.43019 -0.156943 0.50365 -2.81963 -4.05598 -1.94859 -1.90158 -1.89324 -1.98252 -2.09978 -2.28014
0.4 -5.55164 -6.85956 5.51536 5.41144 -6.01242 -5.39266 4.25514 3.3853 -0.134104 0.497377 -2.81363 -4.21662 -1.76361 -1.69328 -1.68994 -1.78039 -1.9168 -2.09618
0.41 -6.55109 -7.67385 5.69792 5.61363 -6.5629 -6.2663 4.24687 3.24993 -0.102569 0.482791 -2.73538 -4.28716 -1.55653 -1.46797 -1.46978 -1.55933 -1.71578 -1.88718
0.42 -7.7195 -8.49033 5.82587 5.75635 -7.08351 -7.25636 4.13535 3.02043 -0.0641972 0.460141 -2.58438 -4.24976 -1.33661 -1.23464 -1.2417 -1.32909 -1.50547 -1.66216
0.43 -9.07218 -9.27784 5.90281 5.84194 -7.55878 -8.36536 3.90972 2.69964 -0.0213912 0.430304 -2.36611 -4.09185 -1.11306 -1.0012 -1.01356 -1.09859 -1.29403 -1.43041
0.44 -10.6049 -9.99734 5.93554 5.87704 -7.97544 -9.58309 3.56192 2.29616 0.023445 0.394565 -2.09017 -3.80556 -0.893396 -0.773434 -0.791092 -0.8746 -1.08778 -1.19989
0.45 -12.2692 -10.6028 5.93201 5.87036 -8.32202 -10.8741 3.08643 1.82365 0.0682714 0.354371 -1.76829 -3.3873 -0.682679 -0.554755 -0.577607 -0.661299 -0.890749 -0.976319
0.46 -13.9407 -11.0461 5.89985 5.83082 -8.58871 -12.1632 2.48303 1.3002 0.111557 0.311129 -1.41277 -2.83885 -0.483515 -0.346522 -0.37441 -0.460594 -0.704848 -0.763043
0.47 -15.4006 -11.2866 5.84555 5.76644 -8.76781 -13.3275 1.76335 0.747414 0.152263 0.266083 -1.0356 -2.17084 -0.296529 -0.148606 -0.181343 -0.272689 -0.530371 -0.561408
0.48 -16.3679 -11.3012 5.7742 5.68388 -8.85478 -14.2078 0.958721 0.188829 0.189746 0.220258 -0.648004 -1.40722 -0.120957 0.0400493 0.00266502 -0.0966777 -0.366542 -0.3713
0.49 -16.6063 -11.0918 5.68949 5.58835 -8.84916 -14.6507 0.122045 -0.352505 0.223656 0.174452 -0.260208 -0.587328 0.0448177 0.220978 0.179184 0.0689964 -0.211976 -0.191645
0.5 -16.0542 -10.685 5.5938 5.48381 -8.75519 -14.5692 -0.682781 -0.856581 0.253852 0.129282 0.118806 0.23811 0.202844 0.395867 0.349964 0.22621 -0.0650006 -0.0208212
0.51 -14.864 -10.1253 5.48846 5.37312 -8.5816 -13.9847 -1.40035 -1.30836 0.280355 0.0852696 0.481566 1.01746 0.355279 0.566339 0.516683 0.376932 0.0761514 0.143035
0.52 -13.3106 -9.46468 5.37388 5.25818 -8.34056 -13.0171 -1.99871 -1.69853 0.303324 0.0429183 0.822304 1.71019 0.504172 0.733797 0.680761 0.523077 0.213222 0.301798
0.53 -11.659 -8.75223 5.24985 5.13997 -8.04621 -11.8311 -2.47099 -2.02301 0.323037 0.00277831 1.13697 2.29378 0.651351 0.899322 0.84326 0.666421 0.34784 0.457197
0.54 -10.0891 -8.02843 5.1157 5.01869 -7.71308 -10.5786 -2.82707 -2.28176 0.339897 -0.0345107 1.42308 2.76321 0.798363 1.06359 1.00484 0.80855 0.481438 0.610712
0.55 -8.69037 -7.32261 4.97055 4.89384 -7.3547 -9.36763 -3.08388 -2.4774 0.354435 -0.0681808 1.67943 3.12551 0.946417 1.2268 1.16571 0.950825 0.61518 0.76349
0.56 -7.4888 -6.65375 4.81355 4.76437 -6.98271 -8.25877 -3.25866 -2.61406 0.36732 -0.0973155 1.9058 3.39369 1.09633 1.3887 1.32565 1.09432 0.749884 0.916258
0.57 -6.4762 -6.03261 4.64421 4.62889 -6.60636 -7.27646 -3.36606 -2.69668 0.379347 -0.120871 2.10259 3.58218 1.24848 1.54857 1.48402 1.23976 0.88596 1.06926
0.58 -5.63011 -5.4641 4.46266 4.48589 -6.23259 -6.42273 -3.41752 -2.73067 0.391396 -0.137759 2.27057 3.70442 1.40276 1.70542 1.63987 1.38748 1.02338 1.22223
0.59 -4.92474 -4.94938 4.2699 4.33409 -5.86625 -5.68808 -3.42183 -2.72179 0.404339 -0.146982 2.41071 3.772 1.55859 1.8581 1.79207 1.53733 1.16167 1.37442
0.6 -4.33588 -4.4873 4.06783 4.17268 -5.51068 -5.05849 -3.38608 -2.67617 0.418925 -0.147822 2.52406 3.79461 1.71503 2.00551 1.9395 1.68875 1.30002 1.52475
0.61 -3.84271 -4.07532 3.85916 4.00163 -5.1682 -4.51916 -3.31646 -2.60027 0.43565 -0.140018 2.61178 3.78043 1.87083 2.14685 2.08125 1.84079 1.43736 1.67197
0.62 -3.42797 -3.71005 3.64715 3.8218 -4.84049 -4.05643 -3.2189 -2.50064 0.454657 -0.123884 2.67522 3.73648 2.02467 2.28163 2.21668 1.99223 1.57262 1.8149
0.63 -3.07756 -3.38754 3.43529 3.63496 -4.52889 -3.65834 -3.09931 -2.38378 0.475684 -0.100347 2.71597 3.66893 2.17529 2.40983 2.34558 2.14177 1.70486 1.95266
0.64 -2.77999 -3.10358 3.22693 3.44357 -4.23442 -3.31471 -2.9636 -2.25576 0.498092 -0.0708635 2.73588 3.58317 2.32165 2.53175 2.4681 2.28816 1.83346 2.0848
0.65 -2.52583 -2.85377 3.02505 3.25055 -3.95774 -3.01691 -2.81742 -2.12204 0.520939 -0.0372702 2.73697 3.48383 2.46302 2.64801 2.58468 2.43036 1.95818 2.21132
0.66 -2.30731 -2.6338 2.83207 3.05893 -3.69904 -2.75763 -2.66598 -1.9873 0.543097 -0.00158737 2.72134 3.37477 2.59895 2.75935 2.696 2.56761 2.07917 2.33265
0.67 -2.11797 -2.43954 2.6498 2.87159 -3.45807 -2.5306 -2.51382 -1.85535 0.563373 0.0341661 2.691 3.25899 2.72929 2.8666 2.80286 2.69941 2.19689 2.44951
0.68 -1.95243 -2.26714 2.47946 2.69105 -3.23409 -2.33047 -2.36468 -1.72914 0.580612 0.0681258 2.64778 3.13877 2.8541 2.97055 2.90609 2.82554 2.31202 2.5628
0.69 -1.80624 -2.11313 2.32177 2.51936 -3.02598 -2.15265 -2.22148 -1.61088 0.59379 0.0986918 2.59329 3.0157 2.97359 3.07193 3.00646 2.94597 2.42531 2.67342
0.7 -1.67571 -1.97448 2.17697 2.35804 -2.83243 -1.99326 -2.08636 -1.50202 0.602082 0.124598 2.52892 2.89091 3.08807 3.17137 3.10469 3.06084 2.5375 2.78223
0.71 -1.55785 -1.84856 2.04495 2.20812 -2.652 -1.84907 -1.96073 -1.40345 0.604908 0.144951 2.4559 2.76518 3.19792 3.26939 3.20138 3.1704 2.64922 2.88995
0.72 -1.45029 -1.73321 1.92529 2.07012 -2.48334 -1.71745 -1.84535 -1.31547 0.60197 0.159241 2.37537 2.63914 3.30357 3.3664 3.29704 3.27499 2.761 2.99712
0.73 -1.35118 -1.62665 1.81733 1.94417 -2.3252 -1.5963 -1.74047 -1.23794 0.593259 0.167327 2.28851 2.51337 3.40548 3.46271 3.39203 3.37505 2.87315 3.10412
0.74 -1.25914 -1.5275 1.72022 1.83001 -2.17653 -1.48403 -1.64585 -1.17035 0.579044 0.169407 2.19651 2.38845 3.50418 3.55856 3.48664 3.47108 2.98585 3.21117
0.75 -1.17317 -1.43473 1.63298 1.72709 -2.0365 -1.37944 -1.56096 -1.11188 0.559838 0.165958 2.10062 2.26506 3.60016 3.6541 3.58107 3.5636 3.09914 3.31837
0.76 -1.09257 -1.34758 1.55455 1.63463 -1.90449 -1.28169 -1.48499 -1.06153 0.536343 0.157669 2.00216 2.14389 3.69397 3.74944 3.67543 3.65321 3.21292 3.42572
0.77 -1.0169 -1.26552 1.48384 1.5517 -1.78003 -1.19017 -1.41701 -1.01819 0.509384 0.14536 1.90242 2.02563 3.78609 3.84464 3.76981 3.74048 3.32704 3.53315
0.78 -0.945831 -1.18817 1.41981 1.47728 -1.66279 -1.10449 -1.35602 -0.980723 0.479839 0.129914 1.80264 1.91097 3.87702 3.93975 3.86424 3.826 3.44128 3.64056
0.79 -0.87918 -1.1153 1.36148 1.41033 -1.55253 -1.02434 -1.30102 -0.948055 0.448575 0.112203 1.70395 1.80048 3.96718 4.03478 3.95874 3.91029 3.55542 3.74783
0.8 -0.816792 -1.04671 1.30796 1.34985 -1.44902 -0.949506 -1.25109 -0.919195 0.4164 0.0930388 1.60736 1.69466 4.05694 4.12977 4.05331 3.99385 3.66924 3.85487
0.81 -0.758539 -0.982262 1.25847 1.29488 -1.35208 -0.879786 -1.2054 -0.893286 0.384026 0.0731398 1.51367 1.59385 4.1466 4.22473 4.14796 4.07709 3.78255 3.96157
0.82 -0.704286 -0.921811 1.21237 1.24458 -1.2615 -0.814987 -1.16322 -0.869611 0.352048 0.0531098 1.42352 1.49829 4.23641 4.31968 4.24268 4.16036 3.8952 4.06787
0.83 -0.653886 -0.865214 1.16912 1.19822 -1.17705 -0.754903 -1.12395 -0.847591 0.320941 0.0334337 1.33738 1.40806 4.32656 4.41463 4.33748 4.24394 4.00708 4.17372
0.84 -0.60717 -0.812317 1.12827 1.15516 -1.09846 -0.699311 -1.0871 -0.826777 0.291061 0.0144817 1.25553 1.32317 4.41717 4.50961 4.43236 4.32804 4.11809 4.27909
0.85 -0.563954 -0.76295 1.08949 1.11489 -1.02546 -0.647972 -1.05226 -0.806832 0.262661 -0.00347916 1.17814 1.24354 4.50833 4.60464 4.52733 4.41281 4.22821 4.38397
0.86 -0.524036 -0.716934 1.0525 1.07698 -0.957738 -0.600634 -1.01913 -0.787513 0.2359 -0.0202706 1.10526 1.16899 4.6001 4.69974 4.6224 4.49836 4.33741 4.48836
0.87 -0.48721 -0.674078 1.0171 1.04108 -0.894988 -0.557035 -0.987455 -0.76865 0.210865 -0.0357875 1.03684 1.09932 4.69249 4.79493 4.71758 4.58474 4.44571 4.59227
0.88 -0.453261 -0.63419 0.983129 1.00692 -0.836885 -0.516914 -0.957057 -0.750134 0.187582 -0.0499827 0.972774 1.03429 4.78551 4.89023 4.81287 4.67198 4.55312 4.69572
0.89 -0.421981 -0.597077 0.950469 0.974289 -0.78311 -0.480012 -0.927796 -0.7319 0.166034 -0.0628532 0.912894 0.973634 4.87914 4.98565 4.90829 4.76007 4.65969 4.79873
0.9 -0.393162 -0.562547 0.919026 0.943016 -0.733349 -0.446077 -0.899566 -0.713912 0.146171 -0.0744286 0.857006 0.917092 4.97335 5.08121 5.00383 4.84901 4.76547 4.90134
0.91 -0.366609 -0.530416 0.888729 0.912972 -0.687299 -0.414868 -0.872287 -0.696158 0.12792 -0.0847615 0.804895 0.86439 5.06811 5.1769 5.09951 4.93875 4.8705 5.00357
0.92 -0.342134 -0.500507 0.859519 0.884055 -0.644673 -0.386158 -0.845901 -0.678641 0.111193 -0.0939194 0.756336 0.815265 5.16339 5.27275 5.19532 5.02926 4.97485 5.10545
0.93 -0.319563 -0.472654 0.831352 0.856185 -0.605198 -0.359733 -0.820361 -0.661372 0.0958966 -0.101979 0.711102 0.769461 5.25914 5.36874 5.29128 5.12049 5.07856 5.207
0.94 -0.298732 -0.446699 0.804187 0.8293 -0.568619 -0.335397 -0.795632 -0.644368 0.0819307 -0.109021 0.668967 0.726738 5.35532 5.46489 5.38737 5.21238 5.18169 5.30826
0.95 -0.279493 -0.422496 0.777991 0.803349 -0.534701 -0.312965 -0.771685 -0.627647 0.0691968 -0.115127 0.629714 0.686866 5.45189 5.56119 5.48359 5.30489 5.28429 5.40925
0.96 -0.261707 -0.399908 0.752733 0.778289 -0.503225 -0.292272 -0.748497 -0.61123 0.0575986 -0.120379 0.593136 0.649633 5.54882 5.65764 5.57995 5.39798 5.3864 5.50999
0.97 -0.245247 -0.37881 0.728382 0.754086 -0.47399 -0.273164 -0.726047 -0.595132 0.0470436 -0.124855 0.559036 0.61484 5.64607 5.75424 5.67644 5.49158 5.48808 5.6105
0.98 -0.23 -0.359087 0.704912 0.730708 -0.446811 -0.255501 -0.704316 -0.57937 0.0374442 -0.128627 0.527229 0.582302 5.74361 5.85098 5.77306 5.58565 5.58936 5.71081
0.99 -0.215861 -0.340632 0.682294 0.708129 -0.421518 -0.239158 -0.683287 -0.563958 0.0287184 -0.131766 0.497543 0.551851 5.8414 5.94785 5.8698 5.68016 5.69028 5.81093
1 -0.202735 -0.323348 0.660503 0.686323 -0.397959 -0.224019 -0.662942 -0.548905 0.0207902 -0.134336 0.469818 0.52333 5.93941 6.04485 5.96665 5.77506 5.79088 5.91087
