0.007 1.45653e-08 -7.16782e-08 1.09976 3.32011e-06 3.17563e-07 3.53138e-10
0.014 5.82183e-08 -2.87055e-07 1.09904 1.32685e-05 1.26867e-06 1.39021e-09
0.021 1.3083e-07 -6.47158e-07 1.09784 2.98095e-05 2.84855e-06 3.0444e-09
0.028 2.32182e-07 -1.15369e-06 1.09616 5.28837e-05 5.04931e-06 5.20509e-09
0.035 3.61966e-07 -1.80901e-06 1.09399 8.24087e-05 7.85992e-06 7.71898e-09
0.042 5.19781e-07 -2.61615e-06 1.09135 0.000118279 1.12663e-05 1.03915e-08
0.049 7.05124e-07 -3.57874e-06 1.08822 0.000160367 1.52513e-05 1.2989e-08
0.056 9.17389e-07 -4.70104e-06 1.08462 0.000208524 1.97949e-05 1.52403e-08
0.063 1.15586e-06 -5.98788e-06 1.08053 0.000262579 2.48743e-05 1.68402e-08
0.07 1.4197e-06 -7.44465e-06 1.07597 0.000322344 3.04638e-05 1.74513e-08
0.077 1.70795e-06 -9.07727e-06 1.07092 0.000387608 3.65351e-05 1.67076e-08
0.084 2.01951e-06 -1.08922e-05 1.06539 0.000458143 4.30576e-05 1.42173e-08
0.091 2.35315e-06 -1.28962e-05 1.05938 0.000533704 4.99982e-05 9.56604e-09
0.098 2.70745e-06 -1.50967e-05 1.05289 0.000614029 5.73219e-05 2.32005e-09
0.105 3.08086e-06 -1.75013e-05 1.04592 0.000698837 6.49915e-05 -7.97089e-09
0.112 3.47163e-06 -2.01183e-05 1.03847 0.000787833 7.29684e-05 -2.17704e-08
0.119 3.87783e-06 -2.29561e-05 1.03053 0.000880705 8.12123e-05 -3.95528e-08
0.126 4.29731e-06 -2.60235e-05 1.02212 0.000977124 8.96819e-05 -6.18005e-08
0.133 4.72771e-06 -2.93297e-05 1.01322 0.00107675 9.8335e-05 -8.90019e-08
0.14 5.16643e-06 -3.28839e-05 1.00384 0.00117921 0.000107129 -1.21649e-07
0.147 5.6106e-06 -3.6696e-05 0.993979 0.00128414 0.000116021 -1.60236e-07
0.154 6.0571e-06 -4.07758e-05 0.983637 0.00139113 0.000124969 -2.05258e-07
0.161 6.50249e-06 -4.51335e-05 0.972813 0.00149977 0.000133931 -2.57207e-07
0.168 6.94303e-06 -4.97794e-05 0.961508 0.00160962 0.000142867 -3.16576e-07
0.175 7.37465e-06 -5.47239e-05 0.949721 0.0017202 0.000151738 -3.8385e-07
0.182 7.79289e-06 -5.99777e-05 0.937452 0.00183102 0.000160509 -4.59511e-07
0.189 8.19293e-06 -6.55514e-05 0.924702 0.00194156 0.000169148 -5.4403e-07
0.196 8.56951e-06 -7.14559e-05 0.911469 0.00205124 0.000177627 -6.37866e-07
0.203 8.91695e-06 -7.77017e-05 0.897755 0.00215947 0.000185924 -7.4146e-07
0.21 9.2291e-06 -8.42994e-05 0.883559 0.00226559 0.000194023 -8.55229e-07
0.217 9.4993e-06 -9.12596e-05 0.868881 0.00236889 0.000201917 -9.79554e-07
0.224 9.72041e-06 -9.8592e-05 0.853721 0.00246859 0.000209608 -1.11477e-06
0.231 9.88472e-06 -0.000106306 0.838079 0.00256386 0.000217107 -1.26113e-06
0.238 9.98397e-06 -0.000114412 0.821956 0.00265378 0.000224442 -1.41881e-06
0.245 1.00094e-05 -0.000122915 0.805351 0.00273731 0.000231653 -1.58785e-06
0.252 9.9515e-06 -0.000131825 0.788264 0.00281333 0.0002388 -1.76812e-06
0.259 9.80051e-06 -0.000141144 0.770696 0.0028806 0.000245961 -1.95924e-06
0.266 9.54596e-06 -0.000150877 0.752647 0.00293774 0.000253241 -2.16054e-06
0.273 9.17704e-06 -0.000161022 0.734117 0.0029832 0.000260766 -2.37096e-06
0.28 8.68256e-06 -0.000171578 0.715105 0.00301528 0.000268697 -2.58888e-06
0.287 8.05121e-06 -0.000182535 0.695613 0.00303208 0.000277221 -2.81205e-06
0.294 7.2717e-06 -0.00019388 0.675642 0.00303149 0.000286564 -3.03736e-06
0.301 6.33304e-06 -0.000205592 0.65519 0.0030112 0.000296985 -3.26067e-06
0.308 5.22496e-06 -0.000217642 0.634259 0.00296864 0.000308779 -3.47656e-06
0.315 3.93835e-06 -0.000229987 0.61285 0.00290103 0.000322275 -3.67808e-06
0.322 2.4658e-06 -0.000242576 0.590963 0.00280533 0.000337826 -3.85649e-06
0.329 8.02357e-07 -0.000255336 0.5686 0.00267833 0.000355807 -4.00101e-06
0.336 -1.05376e-06 -0.000268179 0.545761 0.00251661 0.000376591 -4.09867e-06
0.343 -3.10025e-06 -0.000280991 0.522448 0.00231666 0.000400533 -4.13422e-06
0.35 -5.32984e-06 -0.000293633 0.498663 0.00207498 0.000427938 -4.09021e-06
0.357 -7.72945e-06 -0.000305939 0.474407 0.00178818 0.000459026 -3.94745e-06
0.364 -1.02795e-05 -0.000317707 0.449684 0.00145313 0.000493886 -3.68565e-06
0.371 -1.29536e-05 -0.000328703 0.424495 0.00106724 0.000532434 -3.28462e-06
0.378 -1.57185e-05 -0.000338663 0.398845 0.000628573 0.000574361 -2.72568e-06
0.385 -1.85352e-05 -0.000347292 0.372736 0.000136093 0.000619103 -1.99343e-06
0.392 -2.13605e-05 -0.000354274 0.346173 -0.000410182 0.000665821 -1.07734e-06
0.399 -2.41494e-05 -0.000359284 0.31916 -0.00100913 0.000713412 2.72459e-08
0.406 -2.68589e-05 -0.000362002 0.291702 -0.00165857 0.000760563 1.31935e-06
0.413 -2.94521e-05 -0.000362136 0.263804 -0.00235553 0.000805841 2.79459e-06
0.42 -3.19023e-05 -0.000359444 0.23547 -0.00309659 0.000847817 4.44978e-06
0.427 -3.41972e-05 -0.000353761 0.206705 -0.00387841 0.00088522 6.28955e-06
0.434 -3.63415e-05 -0.000345017 0.177511 -0.00469827 0.000917077 8.33389e-06
